,Location,NameHotel,RatingHotel,CountRating,Price,Facilities,Quality,DistanceCenter,Around,Vicinity,Link,Price_Category
120,Phú Quốc,Huong Giang Bungalow,8.0,414,360000,"WiFi miễn phí, Phòng gia đình, Nhà hàng, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Lễ tân 24 giờ, Điều hòa nhiệt độ, Bữa sáng",0,2.4,"Bảo tàng, Khu du lịch, Nhà hàng, Cafe/quán bar, Biển","Công Viên, Vườn Quốc gia, Di tích, Biển, Sân bay",https://www.booking.com/hotel/vn/huong-giang-bungalow.vi.html,Thấp
121,Phú Quốc,Seashells Phu Quoc Hotel & Spa,8.5,456,2915311,"2 hồ bơi, WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Phòng gia đình, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Nhà hàng, Quầy bar, Bữa sáng rất tốt",5,0.25,"Công Viên, Nhà hàng, Biển","Vườn Quốc gia, Bảo tàng, Khu du lịch, Vườn quốc gia, Di tích, Sân bay",https://www.booking.com/hotel/vn/the-seashell.vi.html,Cao
122,Phú Quốc,Sen Hotel Phu Quoc,9.0,577,480000,"WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Phòng gia đình, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Tiện nghi cho khách khuyết tật, Lễ tân 24 giờ, Điều hòa nhiệt độ",3,0.6,"Cafe/quán bar, Biển","Vườn Quốc gia, Bảo tàng, Khu du lịch, Vườn quốc gia, Di tích, Sân bay",https://www.booking.com/hotel/vn/sea-lotus-phu-quoc.vi.html,Trung bình
123,Phú Quốc,Sea Star Resort,8.5,826,889137,"Hồ bơi ngoài trời, WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Nhà hàng, Phòng không hút thuốc, Dịch vụ phòng, Máy pha trà/cà phê trong tất cả các phòng, Khu vực bãi tắm riêng, Bữa sáng tốt",3,2.0,"Chợ đêm, Khu du lịch, Nhà hàng, Cafe/quán bar","Công Viên, Vườn Quốc gia, Di tích, Biển, Sân bay",https://www.booking.com/hotel/vn/sea-star-resort.vi.html,Trung bình
124,Phú Quốc,Novotel Phu Quoc Resort,8.8,645,3191777,"2 hồ bơi, WiFi miễn phí, Giáp biển, Dịch vụ đưa đón sân bay (miễn phí), Phòng gia đình, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng rất tốt",5,9.9,"Nhà hàng, Biển","Di tích, Vườn Quốc Gia, Khu du lịch, Bảo tàng, Cafe/quán bar, Sân bay",https://www.booking.com/hotel/vn/novotel-phu-quoc-resort.vi.html,Cao
125,Phú Quốc,The Shells Resort & Spa Phu Quoc,8.1,648,1975185,"Hồ bơi ngoài trời, WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Phòng gia đình, Trung tâm Spa & chăm sóc sức khoẻ, Nhà hàng, Phòng không hút thuốc, Khu vực bãi tắm riêng, Bữa sáng tốt",5,3.3,Biển,"Vườn Quốc gia, Công viên, Bảo tàng, Khu du lịch, Di tích, Cafe/quán bar, Sân bay",https://www.booking.com/hotel/vn/the-shells-resort-amp-spa-phu-quoc.vi.html,Cao
126,Phú Quốc,SOL by Meliá Phu Quoc,8.3,1115,2704590,"2 hồ bơi, WiFi miễn phí, Giáp biển, Dịch vụ đưa đón sân bay (miễn phí), Phòng gia đình, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng tốt",5,0.15,"Nhà hàng, Biển","Vườn Quốc Gia, Di tích, Khu du lịch, Công Viên, Sân bay",https://www.booking.com/hotel/vn/sol-phu-quoc.vi.html,Cao
127,Phú Quốc,Radisson Blu Resort Phu Quoc,8.6,607,2377997,"2 hồ bơi, WiFi miễn phí, Giáp biển, Dịch vụ đưa đón sân bay (miễn phí), Phòng gia đình, Trung tâm thể dục, Máy pha trà/cà phê trong tất cả các phòng, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng rất tốt",5,17.0,"Nhà hàng, Biển","Vườn Quốc gia, Công viên, Sân bay",https://www.booking.com/hotel/vn/radisson-blu-resort-phu-quoc.vi.html,Cao
128,Phú Quốc,Thanh Kieu Beach Resort,8.6,573,2309280,"Hồ bơi ngoài trời, WiFi miễn phí, Giáp biển, Phòng gia đình, Nhà hàng, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng tốt",3,1.8,"Bảo tàng, Khu du lịch, Nhà hàng, Cafe/quán bar","Công Viên, Vườn Quốc gia, Di tích, Biển, Sân bay",https://www.booking.com/hotel/vn/thanh-kieu-beach-resort.vi.html,Cao
129,Phú Quốc,Mango Bay Resort,9.1,579,3060506,"WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Phòng gia đình, Trung tâm Spa & chăm sóc sức khoẻ, Nhà hàng, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Khu vực bãi tắm riêng, Bữa sáng tuyệt hảo",3,5.0,"Nhà hàng, Cafe/quán bar, Biển","Vườn Quốc gia, Công Viên, Bảo tàng, Khu du lịch, Nhà hàng, Cafe/quán bar, Sân bay",https://www.booking.com/hotel/vn/mango-bay-resort.vi.html,Cao
130,Phú Quốc,Mövenpick Villas & Residences Phu Quoc,8.8,674,2350000,"Hồ bơi ngoài trời, WiFi miễn phí, Xe đưa đón sân bay, Phòng gia đình, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Nhà hàng, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng rất tốt",5,8.0,"Nhà hàng, Biển","Vườn Quốc gia, Công Viên, Bảo tàng, Khu du lịch, Cafe/quán bar, Biển, Sân bay",https://www.booking.com/hotel/vn/movenpick-residences-phu-quoc.vi.html,Cao
131,Phú Quốc,Lahana Resort Phu Quoc & Spa,9.1,899,1657614,"2 hồ bơi, WiFi miễn phí, Xe đưa đón sân bay, Phòng gia đình, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Nhà hàng, Phòng không hút thuốc, Quầy bar, Bữa sáng tốt",4,1.2,"Cafe/quán bar, Biển","Bảo tàng, Công Viên, Khu du lịch, Vườn Quốc gia, Di tích, Biển, Sân bay",https://www.booking.com/hotel/vn/lahana-resort.vi.html,Cao
132,Phú Quốc,Dusit Princess Moonrise Beach Resort,9.1,812,3190000,"2 hồ bơi, WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, 3 nhà hàng, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng rất tốt",5,4.0,"Nhà hàng, Cafe/quán bar, Biển","Khu du lịch, Bảo tàng, Vườn Quốc Gia, Công Viên, Di tích, Biển, Sân bay",https://www.booking.com/hotel/vn/dusit-princess-moonrise-beach-resort.vi.html,Cao
133,Phú Quốc,Coral Bay Resort,8.6,562,1173414,"Hồ bơi ngoài trời, WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Phòng gia đình, Trung tâm thể dục, Nhà hàng, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng rất tốt",3,2.7,"Khu du lịch, Bảo tàng, Nhà hàng, Cafe/quán bar, Biển","Công Viên, Vườn Quốc gia, Nhà tù, Biển, Sân bay",https://www.booking.com/hotel/vn/rocosy-resort.vi.html,Cao
134,Phú Quốc,Mövenpick Resort Waverly Phu Quoc,8.7,669,2600000,"Hồ bơi ngoài trời, WiFi miễn phí, Giáp biển, Dịch vụ đưa đón sân bay (miễn phí), Phòng gia đình, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng tuyệt vời",5,8.0,"Nhà hàng, Biển","Vườn Quốc gia, Công Viên, Bảo tàng, Khu du lịch, Cafe/quán bar, Biển, Sân bay",https://www.booking.com/hotel/vn/movenpick-resort-waverly-phu-quoc.vi.html,Cao
135,Phú Quốc,Best Western Premier Sonasea Phu Quoc,8.4,504,2779500,"Hồ bơi ngoài trời, WiFi miễn phí, Giáp biển, Xe đưa đón sân bay, Phòng gia đình, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, 2 nhà hàng, Quầy bar, Bữa sáng tốt",5,10.0,Nhà hàng,"Di tích, Vườn Quốc Gia, Khu du lịch, Bảo tàng, Công Viên, Cafe/quán bar, Biển, Sân bay",https://www.booking.com/hotel/vn/best-western-premier-sonasea-phu-quoc.vi.html,Cao
136,Phú Quốc,"InterContinental Phu Quoc Long Beach Resort, an IHG Hotel",9.0,429,7427160,"3 hồ bơi, Dịch vụ đưa đón sân bay (miễn phí), Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Máy pha trà/cà phê trong tất cả các phòng, Quầy bar, Giáp biển, Khu vực bãi tắm riêng, Bữa sáng xuất sắc",5,11.8,"Nhà hàng, Biển","Di tích, Vườn Quốc Gia, Khu du lịch, Bảo tàng, Công Viên, Cafe/quán bar, Biển, Sân bay",https://www.booking.com/hotel/vn/intercontinental-hotels-phu-quoc-long-beach-resort.vi.html,Cao
137,Phú Quốc,Ocean Bay Phu Quoc Resort and Spa,9.2,1485,4020000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Máy pha trà/cà phê trong tất cả các phòng, Quầy bar, Giáp biển, Khu vực bãi tắm riêng, Bữa sáng xuất sắc",5,4.5,Biển,"Vườn Quốc gia, Công Viên, Bảo tàng, Khu du lịch, Cafe/quán bar, Biển, Sân bay",https://www.booking.com/hotel/vn/ocean-bay-phu-quoc-resort-and-spa.vi.html,Cao
138,Phú Quốc,Cassia Cottage,9.2,473,2594421,"3 hồ bơi, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm Spa & chăm sóc sức khoẻ, Nhà hàng, Máy pha trà/cà phê trong tất cả các phòng, Quầy bar, Giáp biển, Khu vực bãi tắm riêng, Bữa sáng rất tốt",4,2.0,"Bảo tàng, Khu du lịch, Cafe/quán bar, Nhà hàng, Biển","Công Viên, Vườn Quốc gia, Di tích, Biển, Sân bay",https://www.booking.com/hotel/vn/cassia-cottage.vi.html,Cao
139,Phú Quốc,Salinda Resort Phu Quoc - Sparkling Wine Breakfast,9.6,643,3734521,"Hồ bơi ngoài trời, Dịch vụ đưa đón sân bay (miễn phí), Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Quầy bar, Giáp biển, Khu vực bãi tắm riêng, Bữa sáng xuất sắc",5,3.7,"Khu du lịch, Bảo tàng, Cafe/quán bar, Nhà hàng, Biển, Sân bay","Vườn Quốc Gia, Công Viên, Vườn Quốc gia, Di tích, Biển",https://www.booking.com/hotel/vn/salinda-premium-resort-and-spa.vi.html,Cao
140,Quy Nhơn,La Cactus Hotel,8.3,260,164000,"Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Phòng gia đình",2,0.2,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/la-cactus-2.vi.html,Thấp
141,Quy Nhơn,Mira Hotel Quy Nhơn,8.0,489,349180,"Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Nhà hàng, WiFi miễn phí, Giáp biển, Tiện nghi cho khách khuyết tật, Quầy bar, Bữa sáng xuất sắc",2,0.3,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/mira-thanh-pho-qui-nhon.vi.html,Thấp
142,Quy Nhơn,Casa Marina Resort,8.2,247,755354,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Nhà hàng, WiFi miễn phí, Quầy bar, Bữa sáng",4,8.6,Biển,"Cafe/quán bar, Khu du lịch, Biển",https://www.booking.com/hotel/vn/casa-marina-resort.vi.html,Trung bình
143,Quy Nhơn,MENTO HOTEL QUY NHƠN,8.4,203,567000,"Hồ bơi, Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Nhà hàng, Trung tâm Spa & chăm sóc sức khoẻ, WiFi miễn phí, Quầy bar, Bữa sáng tốt",3,0.25,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/mento-quy-nhon.vi.html,Trung bình
144,Quy Nhơn,Mira Bãi Xếp Quy Nhơn - The Hidden Jewel,8.2,300,268600,"Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Nhà hàng, WiFi miễn phí, Quầy bar, Khu vực bãi tắm riêng, Bữa sáng rất tốt",2,8.6,Khu du lịch,"Cafe/quán bar, Biển, Khu du lịch",https://www.booking.com/hotel/vn/mira-bai-xep-quy-nhon-the-hidden-jewel-thanh-pho-qui-nhon.vi.html,Thấp
145,Quy Nhơn,An Ngân Phú Hotel,8.5,382,206625,"Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, WiFi miễn phí, Phòng gia đình",0,0.6,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/khach-san-an-ngan-phu.vi.html,Thấp
146,Quy Nhơn,The Kila Boutique Hotel,8.9,269,912000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Nhà hàng, Trung tâm Spa & chăm sóc sức khoẻ, WiFi miễn phí, Máy pha trà/cà phê trong tất cả các phòng, Bữa sáng rất tốt",3,1.2,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/the-kila-boutique.vi.html,Trung bình
147,Quy Nhơn,Phuong Dong Hotel and Apartment,7.8,288,320000,"Phòng không hút thuốc, Trung tâm thể dục, Chỗ đỗ xe miễn phí, Dịch vụ phòng, WiFi miễn phí, Phòng gia đình, Quầy bar",2,0.3,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/khach-san-phuong-dong-quy-nhon.vi.html,Thấp
148,Quy Nhơn,Fleur de Lys Hotel Quy Nhon,8.4,360,2194880,"Hồ bơi ngoài trời, Phòng không hút thuốc, Trung tâm thể dục, Dịch vụ phòng, Chỗ đỗ xe miễn phí, 2 nhà hàng, WiFi miễn phí, Trung tâm Spa & chăm sóc sức khoẻ, Quầy bar, Bữa sáng rất tốt",4,1.8,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/fleur-de-lys-quy-nhon.vi.html,Cao
149,Quy Nhơn,FLC Sea Tower Quy Nhơn - Enochnguyen,9.0,179,1253000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Dịch vụ phòng, Chỗ đậu xe (trong khuôn viên), 2 nhà hàng, WiFi miễn phí, Quầy bar, Giáp biển",4,0.25,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/indochina-flc-sea-tower.vi.html,Cao
150,Quy Nhơn,TH Quy Nhơn Hotel,8.9,222,255200,"Xe đưa đón sân bay, Phòng không hút thuốc, Dịch vụ phòng, Chỗ đỗ xe miễn phí, WiFi miễn phí, Phòng gia đình",0,2.5,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/th-quy-nhon-quy-nhon.vi.html,Thấp
151,Quy Nhơn,FLC SEA TOWER APARTMENT Minh Minh,9.8,308,1080000,"Chỗ đậu xe riêng, Dịch vụ phòng, 2 nhà hàng, WiFi miễn phí, Giáp biển, Phòng gia đình, Khu vực bãi tắm riêng",4,0.9,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/flc-sea-tower-apartment-minh.vi.html,Cao
152,Quy Nhơn,Mira Eco Hotel Quy Nhơn,6.8,317,316200,"Dịch vụ đưa đón sân bay (miễn phí), Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, WiFi miễn phí, Giáp biển, Phòng gia đình, Bữa sáng xuất sắc",2,1.2,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/mira-ii-qui-nhon.vi.html,Thấp
153,Quy Nhơn,La Cactus Hotel 2,8.3,260,164000,"Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Phòng gia đình",2,1.0,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/la-cactus-2.vi.html,Thấp
154,Quy Nhơn,TMS Luxury Condotel Quy Nhơn,0.0,0,614180,"Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Giáp biển, Phòng gia đình",0,1.6,"Tượng Đài, Cafe/quán bar, Biển","Công Viên, Khu du lịch, Biển",https://www.booking.com/hotel/vn/condotel-quy-nhon-tms-luxury-apartment.vi.html,Trung bình
155,Quy Nhơn,RAON Hotel - STAY 24H,9.3,455,283500,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, WiFi miễn phí, Giáp biển, Tiện nghi cho khách khuyết tật, Phòng gia đình",4,1.4,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/nam-thu.vi.html,Thấp
156,Quy Nhơn,Nam Thu Hotel,8.9,457,368280,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Dịch vụ phòng, Chỗ đỗ xe miễn phí, WiFi miễn phí, Tiện nghi cho khách khuyết tật, Giáp biển, Phòng gia đình",4,1.4,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/raon-quy-nhon.vi.html,Thấp
157,Quy Nhơn,QUE HUONG HOTEL,0.0,0,275900,"Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, Dịch vụ phòng, Nhà hàng, Trung tâm Spa & chăm sóc sức khoẻ, WiFi miễn phí, Giáp biển, Tiện nghi cho khách khuyết tật, Phòng gia đình ",2,1.4,"Cafe/quán bar, Biển","Khu du lịch, Biển",https://www.booking.com/hotel/vn/que-huong-thanh-pho-qui-nhon123.vi.html,Thấp
158,Hội An,Little Riverside Hoi An . A Luxury Hotel & Spa,9.3,999,2289855,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, Chỗ đỗ xe miễn phí, Quầy bar, Bữa sáng rất tốt",5,0.7,"Di tích, Bảo tàng, Cafe/quán bar","Chùa, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/ancient-town-little-luxury-and-spa.vi.html,Cao
159,Hội An,Thanh Van 1 Hotel,8.8,691,612000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, WiFi miễn phí, Phòng gia đình, Lễ tân 24 giờ, Máy pha trà/cà phê trong tất cả các phòng, Bữa sáng",2,0.45,"Bảo tàng, Chùa, Di tích, Cafe/quán bar","Núi, Biển, Sân bay",https://www.booking.com/hotel/vn/thanh-van-1.vi.html,Trung bình
160,Hội An,Allegro Hoi An . A Little Luxury Hotel & Spa,9.3,892,3298936,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, Chỗ đỗ xe miễn phí, Quầy bar, Bữa sáng tuyệt vời",5,0.6,"Chùa, Bảo tàng, Di tích, Cafe/quán bar","Núi, Biển, Sân bay",https://www.booking.com/hotel/vn/allegro-hoi-an-little-luxury-amp-spa.vi.html,Cao
161,Hội An,Hoi An Riverside Villas & Apartments,9.8,1042,1029000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Chỗ đỗ xe miễn phí, WiFi miễn phí, Máy pha trà/cà phê trong tất cả các phòng, Quầy bar, Bữa sáng xuất sắc",4,2.1,Cafe/quán bar,"Chùa, Bảo tàng, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/hoi-an-riverside-villas-amp-apartments.vi.html,Trung bình
162,Hội An,ZEN RETREAT HOI AN,9.6,208,1024650,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, Chỗ đỗ xe miễn phí, Quầy bar, Bữa sáng tuyệt hảo",4,3.9,Cafe/quán bar,"Di tích, Bảo tàng, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/zen-retreat-hoi-an-hoi-an.vi.html,Trung bình
163,Hội An,Hoian Central Hotel,9.3,1004,1294129,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, WiFi miễn phí, Phòng gia đình, Lễ tân 24 giờ, Sân thượng / hiên, Sân vườn, Bữa sáng tuyệt hảo",3,0.5,"Di tích, Bảo tàng, Cafe/quán bar","Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/hoi-an-central.vi.html,Cao
164,Hội An,Mulberry Collection Silk Village,8.7,689,1333800,"2 hồ bơi, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, 2 nhà hàng, Máy pha trà/cà phê trong tất cả các phòng, Quầy bar, Bữa sáng tốt",5,1.6,Cafe/quán bar,"Bảo tàng, Chùa, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/hoi-an-silk-village-resort-amp-spa.vi.html,Cao
165,Hội An,Son Hoi An Boutique Hotel & Spa,9.1,764,1333333,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, Chỗ đỗ xe miễn phí, WiFi miễn phí, Quầy bar, Bữa sáng tốt",5,1.2,"Chùa, Di tích, Cafe/quán bar","Bảo tàng, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/son-hoi-an-boutique-amp-spa-thanh-pho-hoi-an1.vi.html,Cao
166,Hội An,Laluna Hoi An Riverside Hotel & Spa,9.2,852,1548000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, WiFi miễn phí, Quầy bar, Bữa sáng tuyệt hảo",4,0.9,"Chùa, Di tích, Bảo tàng, Cafe/quán bar","Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/laluna-hoi-an-riverside-hotel.vi.html,Cao
167,Hội An,Cozy Savvy Boutique Hotel Hoi An,9.3,1892,1188000,"Hồ bơi ngoài trời, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, WiFi miễn phí, Tiện nghi cho khách khuyết tật, Quầy bar, Bữa sáng tuyệt hảo",5,1.2,"Chùa, Di tích, Cafe/quán bar","Bảo tàng, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/cozy-savvy-boutique-hoi-an.vi.html,Cao
168,Hội An,Hoi An Golden Holiday Hotel & Spa,9.8,1800,1080000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm thể dục, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, Máy pha trà/cà phê trong tất cả các phòng, Quầy bar, Bữa sáng tuyệt vời",4,1.2,"Bảo tàng, Cafe/quán bar","Chùa, Bảo tàng, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/golden-holiday-hotel-spa.vi.html,Cao
169,Hội An,Crony Villa - STAY 24H,9.1,875,416955,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Dịch vụ phòng, Nhà hàng, Chỗ đỗ xe miễn phí, WiFi miễn phí, Tiện nghi cho khách khuyết tật, Phòng gia đình, Bữa sáng",4,3.5,Cafe/quán bar,"Cafe/quán bar, Bảo tàng, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/crony-villa.vi.html,Trung bình
170,Hội An,La An Central Boutique Villa,9.1,820,859030,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Chỗ đỗ xe miễn phí, WiFi miễn phí, Phòng gia đình, Quầy bar, Bữa sáng tuyệt vời",4,0.45,"Chùa, Di tích, Bảo tàng, Cafe/quán bar, Núi","Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/la-an-boutique-villa.vi.html,Trung bình
171,Hội An,HOI AN HEART LODGE,9.9,1217,727560,"Hồ bơi trong nhà, Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, WiFi miễn phí, Lễ tân 24 giờ, Bữa sáng xuất sắc",4,0.5,"Chùa, Di tích, Bảo tàng, Cafe/quán bar, Núi","Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/hoi-an-heart-lodge.vi.html,Trung bình
172,Hội An,Hoi An Odyssey Hotel & Spa,9.3,1355,1083750,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Trung tâm Spa & chăm sóc sức khoẻ, Dịch vụ phòng, Nhà hàng, Chỗ đỗ xe miễn phí, WiFi miễn phí, Quầy bar, Bữa sáng tuyệt vời",4,0.6,"Chùa, Di tích, Bảo tàng, Cafe/quán bar, Núi","Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/hoi-an-odyssey.vi.html,Cao
173,Hội An,Daisy Garden Villa Hoi An,9.6,710,380000,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Chỗ đỗ xe miễn phí, WiFi miễn phí, Phòng gia đình, Lễ tân 24 giờ, Sân thượng / hiên, Sân vườn, Bữa sáng xuất sắc",3,1.4,Cafe/quán bar,"Bảo tàng, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/daisy-garden-villa-hoi-an.vi.html,Thấp
174,Hội An,Hoa My II Hotel,9.1,803,243000,"Hồ bơi trong nhà, Xe đưa đón sân bay, Phòng không hút thuốc, Nhà hàng, Chỗ đỗ xe miễn phí, Phòng gia đình, Bữa sáng xuất sắc",2,0.7,"Chùa, Di tích, Bảo tàng, Cafe/quán bar, Núi","Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/hoa-my-ii.vi.html,Thấp
175,Hội An,Blooms Boutique Village,9.2,736,716008,"Hồ bơi ngoài trời, Xe đưa đón sân bay, Phòng không hút thuốc, Nhà hàng, Chỗ đậu xe riêng, WiFi miễn phí, Phòng gia đình, Lễ tân 24 giờ, Sân thượng / hiên, Bữa sáng tốt",4,1.7,Cafe/quán bar,"Chùa, Bảo tàng, Di tích, Núi, Sông, Biển, Sân bay",https://www.booking.com/hotel/vn/the-cliff-boutique-village.vi.html,Trung bình
